event_id,user_id,org_id,event_timestamp,transformation_type,input_word_count
tt_hrqch79ezmvd,user_0186,org_013,2025-10-22 13:28:00+0000,expand,190
tt_q2jg10cqx0iv,user_0156,org_012,2025-11-30 09:08:00+0000,shorten,16
tt_m6wsr6xcexhg,user_0041,org_003,2025-09-25 09:08:00+0000,bulletise,489
tt_3kfcvdgenahr,user_0295,org_022,2025-09-30 12:38:00+0000,improve_clarity,205
tt_h3m68lq18iwo,user_0324,org_023,2025-11-18 14:45:00+0000,shorten,295
tt_uvc833ynhknm,user_0228,org_017,2025-10-30 08:30:00+0000,shorten,507
tt_htrwp8t641gi,user_0208,org_016,2025-11-21 14:50:00+0000,summarise,363
tt_cf1lmla5n7jd,user_0280,org_021,2025-11-13 09:36:00+0000,expand,176
tt_t9kg1pvy42kd,user_0252,org_019,2025-11-01 09:54:00+0000,shorten,350
tt_orwlarauvtt7,user_0291,org_021,2025-11-16 11:19:00+0000,improve_clarity,340
tt_404yzdzzmw9v,user_0219,org_016,2025-11-23 10:24:00+0000,shorten,246
tt_z0z6xlh35iv3,user_0139,org_010,2025-11-16 16:49:00+0000,tone_change,698
tt_87fwsxwl8vvq,user_0032,org_002,2025-11-10 11:17:00+0000,rewrite,360
tt_wcq917klfb76,user_0060,org_005,2025-10-13 13:06:00+0000,expand,175
tt_c2tc0pwpuh67,user_0175,org_013,2025-11-24 15:01:00+0000,bulletise,32
tt_259fqhr3w8mx,user_0202,org_015,2025-11-28 17:34:00+0000,bulletise,637
tt_lz04yq1sp6ta,user_0192,org_014,2025-11-17 11:12:00+0000,summarise,287
tt_oh808zxuj8ov,user_0231,org_017,2025-10-17 10:54:00+0000,expand,377
tt_yd5ma9j3xbqb,user_0277,org_021,2025-11-10 10:04:00+0000,expand,674
tt_9zg9zpkx81er,user_0103,org_008,2025-10-06 09:22:00+0000,expand,367
tt_dya1zova5jdu,user_0203,org_015,2025-11-13 10:14:00+0000,shorten,613
tt_db50dvt30lws,user_0205,org_015,2025-11-01 11:38:00+0000,tone_change,304
tt_uazhd6sklbur,user_0223,org_016,2025-11-21 18:58:00+0000,expand,281
tt_v5ogabrf9djy,user_0327,org_023,2025-10-26 13:31:00+0000,bulletise,59
tt_6re94v78mu7t,user_0288,org_021,2025-10-13 18:10:00+0000,tone_change,126
tt_5o2j5xs8pst0,user_0226,org_016,2025-11-22 15:14:00+0000,summarise,582
tt_h72721f9733y,user_0328,org_023,2025-11-29 09:18:00+0000,summarise,613
tt_ms166thcbofh,user_0311,org_023,2025-11-25 19:03:00+0000,summarise,70
tt_fcaxnig1rjmj,user_0041,org_003,2025-11-30 13:56:00+0000,rewrite,70
tt_efw0h3uu0b3z,user_0070,org_006,2025-11-23 13:11:00+0000,bulletise,159
tt_q86ysdocmo6w,user_0090,org_007,2025-11-10 13:40:00+0000,tone_change,586
tt_lqhqx6wd69w7,user_0256,org_019,2025-11-05 17:18:00+0000,bulletise,624
tt_24rlh35szu7u,user_0142,org_010,2025-10-13 11:29:00+0000,expand,23
tt_9wdv0ct2jkll,user_0281,org_021,2025-10-27 12:26:00+0000,improve_clarity,456
tt_tt95c1ai0wj3,user_0041,org_003,2025-11-15 12:10:00+0000,summarise,266
tt_ozud0dpbltvy,user_0280,org_021,2025-10-26 18:24:00+0000,bulletise,116
tt_3xcfmliploos,user_0212,org_016,2025-11-14 13:07:00+0000,improve_clarity,643
tt_m5dta9lxinkw,user_0155,org_011,2025-11-01 08:03:00+0000,expand,525
tt_ei5ah2x3t2pj,user_0135,org_010,2025-09-13 20:06:00+0000,expand,625
tt_ayovvrm4bxv5,user_0037,org_003,2025-11-28 19:38:00+0000,shorten,116
tt_fbgq2sednc6p,user_0192,org_014,2025-10-07 15:58:00+0000,improve_clarity,147
tt_0gvf74vmblcw,user_0012,org_001,2025-10-18 16:01:00+0000,bulletise,115
tt_1dfvx2b2v013,user_0281,org_021,2025-11-08 07:55:00+0000,tone_change,87
tt_p992rbog3bcy,user_0290,org_021,2025-11-19 07:14:00+0000,summarise,606
tt_e4hwy3ohvvas,user_0033,org_002,2025-11-23 08:46:00+0000,bulletise,10
tt_6jdk65dpg7fg,user_0124,org_009,2025-11-12 13:19:00+0000,shorten,425
tt_2i9nwr8ms3vf,user_0059,org_005,2025-11-26 13:29:00+0000,rewrite,213
tt_ul72v211vm7b,user_0305,org_022,2025-10-01 09:09:00+0000,summarise,690
tt_tahsj0swbctm,user_0043,org_003,2025-11-30 10:02:00+0000,shorten,170
tt_g56xas83ckes,user_0025,org_002,2025-10-03 18:07:00+0000,rewrite,653
tt_821fsvr3jkyd,user_0306,org_022,2025-10-15 18:27:00+0000,improve_clarity,670
tt_uceqv77aumzc,user_0056,org_005,2025-10-28 13:32:00+0000,shorten,389
tt_nmp9aimw1et4,user_0047,org_004,2025-10-28 10:32:00+0000,summarise,523
tt_tohr9kn3vgfy,user_0066,org_005,2025-11-19 12:59:00+0000,summarise,604
tt_51dpaue7r8ku,user_0296,org_022,2025-11-29 19:55:00+0000,bulletise,372
tt_k2d1u30zjrui,user_0300,org_022,2025-10-30 13:42:00+0000,tone_change,552
tt_bk4yjf4bmxf9,user_0113,org_009,2025-10-31 17:44:00+0000,bulletise,48
tt_wzodebfs0fcu,user_0187,org_013,2025-10-17 10:35:00+0000,summarise,320
tt_fcyge3bj30w6,user_0355,org_025,2025-10-31 17:38:00+0000,rewrite,551
tt_bugmpux6vm07,user_0185,org_013,2025-10-29 17:02:00+0000,summarise,31
tt_whfif4297jdm,user_0101,org_008,2025-11-26 09:08:00+0000,bulletise,240
tt_csnzvlnib9ow,user_0102,org_008,2025-11-02 10:01:00+0000,expand,268
tt_txgf4vys8vhu,user_0290,org_021,2025-10-28 07:55:00+0000,tone_change,345
tt_fbprvy0o3xwv,user_0186,org_013,2025-11-01 10:11:00+0000,shorten,682
tt_w9glil29zgcq,user_0214,org_016,2025-11-03 09:41:00+0000,bulletise,460
tt_czovfv7hwuwo,user_0024,org_002,2025-10-19 12:52:00+0000,shorten,298
tt_sj70dbw3aik5,user_0205,org_015,2025-11-25 11:16:00+0000,bulletise,517
tt_gsf45sk7zsfg,user_0218,org_016,2025-09-26 17:06:00+0000,shorten,153
tt_ld6ghd968rte,user_0315,org_023,2025-10-16 09:18:00+0000,tone_change,464
tt_9wttzh7v9zi0,user_0192,org_014,2025-10-18 16:14:00+0000,expand,471
tt_3ebbj9m2bcdm,user_0289,org_021,2025-11-07 10:39:00+0000,expand,270
tt_dyspae1bzt7n,user_0321,org_023,2025-10-12 10:43:00+0000,summarise,251
tt_kxv52lbc7gbr,user_0179,org_013,2025-11-20 12:55:00+0000,improve_clarity,68
tt_7dhrqqb80ll6,user_0174,org_013,2025-10-28 13:35:00+0000,rewrite,604
tt_va1qoxm8bvzl,user_0012,org_001,2025-10-10 10:47:00+0000,improve_clarity,603
tt_mvn35iazp48a,user_0025,org_002,2025-10-15 17:02:00+0000,tone_change,678
tt_33l9vrzbr3b4,user_0097,org_008,2025-11-17 19:51:00+0000,shorten,415
tt_hhd0f2cfecsm,user_0110,org_008,2025-10-31 13:36:00+0000,rewrite,569
tt_1g1n48xqsxjf,user_0198,org_015,2025-11-30 16:32:00+0000,tone_change,358
tt_pvuyoc2nkg4m,user_0332,org_024,2025-10-20 13:12:00+0000,summarise,373
tt_uxw4viop2d9q,user_0215,org_016,2025-11-10 13:23:00+0000,rewrite,212
tt_lysbs2yiiw6d,user_0348,org_025,2025-10-03 20:08:00+0000,summarise,114
tt_y92ff4ib4br5,user_0166,org_012,2025-10-26 17:45:00+0000,improve_clarity,439
tt_6zzkkwkvlj8o,user_0137,org_010,2025-11-08 11:59:00+0000,summarise,613
tt_o9oe3xprfj0q,user_0326,org_023,2025-11-02 16:49:00+0000,bulletise,391
tt_skspqbjnqljq,user_0063,org_005,2025-10-09 09:05:00+0000,summarise,281
tt_53z4paybs7di,user_0249,org_018,2025-11-02 13:25:00+0000,tone_change,84
tt_yulpc7i27ioj,user_0102,org_008,2025-11-21 18:27:00+0000,shorten,286
tt_6bhf0ydeqsfa,user_0120,org_009,2025-09-30 11:30:00+0000,tone_change,648
tt_dnnu3yrvc9wu,user_0252,org_019,2025-11-03 09:03:00+0000,expand,487
tt_rmd89qy9u7hu,user_0327,org_023,2025-09-18 13:15:00+0000,summarise,140
tt_6pnalujsu0qi,user_0070,org_006,2025-11-06 17:14:00+0000,improve_clarity,696
tt_q83wke41gvv1,user_0142,org_010,2025-11-03 19:54:00+0000,tone_change,590
tt_e5iz31yrujoq,user_0001,org_001,2025-11-10 07:19:00+0000,bulletise,105
tt_67yjnkd76vff,user_0329,org_024,2025-10-22 12:31:00+0000,summarise,493
tt_9uhekiprfpwp,user_0050,org_004,2025-09-29 18:01:00+0000,summarise,458
tt_9mz1dn9b4wfh,user_0074,org_006,2025-11-06 10:03:00+0000,bulletise,91
tt_apfb9lvzk8ne,user_0143,org_010,2025-10-17 10:34:00+0000,rewrite,122
tt_nu4h6fq3rwk3,user_0016,org_001,2025-10-24 08:10:00+0000,tone_change,563
tt_ahe3vlmwo4ik,user_0323,org_023,2025-11-08 18:12:00+0000,improve_clarity,66
tt_dxn7j3zc25gs,user_0200,org_015,2025-11-28 08:22:00+0000,tone_change,374
tt_bnz72wuma480,user_0022,org_002,2025-11-16 19:07:00+0000,bulletise,219
tt_spjl35hkj49t,user_0277,org_021,2025-11-29 18:53:00+0000,shorten,151
tt_um6osqgjqp9o,user_0210,org_016,2025-11-02 16:54:00+0000,rewrite,151
tt_spvdtiqjd776,user_0113,org_009,2025-11-17 18:13:00+0000,rewrite,338
tt_1wn009ymw7rf,user_0241,org_018,2025-10-22 19:32:00+0000,bulletise,129
tt_k3oot2rf8us2,user_0095,org_008,2025-11-09 07:10:00+0000,summarise,553
tt_mlc16x7ynslq,user_0022,org_002,2025-11-21 11:29:00+0000,expand,418
tt_ocrjpef1vljj,user_0117,org_009,2025-11-28 17:21:00+0000,expand,93
tt_lfpepsnyyo8r,user_0144,org_010,2025-11-21 10:37:00+0000,summarise,560
tt_ywo190t5m656,user_0289,org_021,2025-10-26 16:19:00+0000,shorten,97
tt_yxtial3c1krt,user_0047,org_004,2025-10-31 12:34:00+0000,expand,259
tt_fpbq5l9ay1el,user_0303,org_022,2025-10-28 11:24:00+0000,rewrite,477
tt_8qrio4xo6vjg,user_0293,org_022,2025-11-11 19:57:00+0000,shorten,362
tt_8mryjjbuzmws,user_0170,org_012,2025-11-14 17:51:00+0000,rewrite,146
tt_u7nlh0uy87c2,user_0289,org_021,2025-10-29 16:54:00+0000,rewrite,226
tt_mu9ggtd6klhk,user_0203,org_015,2025-11-01 10:36:00+0000,improve_clarity,135
tt_2yywvxd9kgzn,user_0144,org_010,2025-10-01 09:48:00+0000,tone_change,566
tt_8pmxeleuey8d,user_0055,org_005,2025-11-03 17:34:00+0000,shorten,475
tt_rpo16961csgs,user_0348,org_025,2025-11-28 11:00:00+0000,tone_change,495
tt_04zgn65oxauz,user_0033,org_002,2025-11-17 13:53:00+0000,shorten,682
tt_m217pgbqkfah,user_0206,org_015,2025-11-14 11:27:00+0000,rewrite,609
tt_pj0jjxxdfy0e,user_0110,org_008,2025-10-08 17:32:00+0000,bulletise,594
tt_jcap00e0varu,user_0292,org_022,2025-10-26 11:47:00+0000,summarise,554
tt_j8n37fpu3bw7,user_0261,org_020,2025-11-18 18:09:00+0000,expand,604
tt_jt57y86gf9w0,user_0062,org_005,2025-10-15 19:19:00+0000,summarise,419
tt_0okf85xvbq8i,user_0348,org_025,2025-11-01 11:02:00+0000,summarise,406
tt_sc36u9cyrveo,user_0008,org_001,2025-10-22 19:44:00+0000,bulletise,164
tt_i2sehi9d9myo,user_0213,org_016,2025-11-04 18:58:00+0000,rewrite,525
tt_h7np4b5nfdhx,user_0276,org_021,2025-11-15 07:43:00+0000,summarise,228
tt_lvdo8yu98gfe,user_0014,org_001,2025-11-26 13:12:00+0000,bulletise,36
tt_diwm9nsmd6qh,user_0186,org_013,2025-10-09 17:59:00+0000,tone_change,11
tt_pdj1i9xqsf3r,user_0191,org_014,2025-11-06 19:50:00+0000,rewrite,313
tt_gmeh7xh0e7ge,user_0272,org_020,2025-11-18 15:58:00+0000,expand,153
tt_otl4lmn9uy5z,user_0355,org_025,2025-11-14 13:31:00+0000,shorten,150
tt_9g7g9mq85wbu,user_0094,org_008,2025-10-23 14:41:00+0000,improve_clarity,574
tt_asb23xld7alt,user_0257,org_019,2025-11-07 17:23:00+0000,bulletise,32
tt_rpsuidsi04cs,user_0143,org_010,2025-10-14 16:37:00+0000,tone_change,613
tt_nza9s1r8vsqu,user_0025,org_002,2025-11-08 17:38:00+0000,shorten,62
tt_oju2pypu20l4,user_0215,org_016,2025-10-30 12:20:00+0000,summarise,53
tt_52urpk2s1d15,user_0116,org_009,2025-11-05 14:14:00+0000,summarise,233
tt_2achhd4rl915,user_0243,org_018,2025-10-10 15:27:00+0000,summarise,700
tt_780ce91tefo1,user_0012,org_001,2025-11-09 15:30:00+0000,shorten,417
tt_pjscge4g5hha,user_0146,org_011,2025-11-04 15:56:00+0000,bulletise,521
tt_urk1jxa334nu,user_0074,org_006,2025-10-26 10:56:00+0000,rewrite,324
tt_i384qao2bvxr,user_0059,org_005,2025-11-04 08:02:00+0000,tone_change,371
tt_20ucfmis8ojq,user_0337,org_024,2025-11-15 10:37:00+0000,improve_clarity,257
tt_mgat2jzghyak,user_0110,org_008,2025-09-22 16:10:00+0000,rewrite,463
tt_h1nsqaxugxs8,user_0272,org_020,2025-11-14 18:14:00+0000,shorten,414
tt_v386mszel0gx,user_0115,org_009,2025-10-10 19:48:00+0000,summarise,221
tt_uuzi1krabbtp,user_0043,org_003,2025-11-20 11:11:00+0000,tone_change,79
tt_3buzzmir5p6j,user_0050,org_004,2025-11-09 09:04:00+0000,bulletise,532
tt_ptfxbhu6rf1d,user_0220,org_016,2025-09-14 08:50:00+0000,summarise,330
tt_awr1r6d8mwkn,user_0129,org_009,2025-11-14 11:18:00+0000,expand,344
tt_3q63m7hsect6,user_0240,org_018,2025-11-18 09:56:00+0000,rewrite,579
tt_6jjhao1xjvjd,user_0149,org_011,2025-09-23 13:07:00+0000,tone_change,98
tt_4ruiccivnpj6,user_0222,org_016,2025-11-09 10:53:00+0000,tone_change,565
tt_7dvcfo9re3dv,user_0022,org_002,2025-11-03 09:41:00+0000,shorten,42
tt_57wbjkw3e9k5,user_0032,org_002,2025-11-14 15:04:00+0000,tone_change,676
tt_o0secxy9uhht,user_0262,org_020,2025-10-06 10:42:00+0000,expand,641
tt_7o3lqi7e1ddq,user_0001,org_001,2025-11-19 15:26:00+0000,expand,426
tt_7flugc8nkm9l,user_0032,org_002,2025-11-29 15:04:00+0000,summarise,63
tt_na7hn98x16f4,user_0009,org_001,2025-11-10 14:17:00+0000,bulletise,125
tt_vh0amxa6s0je,user_0021,org_002,2025-10-17 11:44:00+0000,rewrite,421
tt_qtq7knt2kaa4,user_0076,org_006,2025-10-15 16:45:00+0000,bulletise,364
tt_kyxz99o5ulrs,user_0255,org_019,2025-11-13 12:28:00+0000,tone_change,548
tt_wwy57wputmw9,user_0284,org_021,2025-10-29 15:02:00+0000,improve_clarity,425
tt_2snig2unma6g,user_0107,org_008,2025-11-17 16:43:00+0000,expand,128
tt_t7i8anzu0w2j,user_0301,org_022,2025-11-12 12:55:00+0000,bulletise,41
tt_ajfvyvcoxfd5,user_0123,org_009,2025-09-18 14:30:00+0000,tone_change,503
tt_gpprexnnp7pc,user_0159,org_012,2025-11-28 18:50:00+0000,rewrite,631
tt_spozv7r7jubv,user_0269,org_020,2025-11-29 14:38:00+0000,summarise,408
tt_etf7g2qehcbf,user_0023,org_002,2025-11-19 18:12:00+0000,bulletise,294
tt_jw3otuz8sj01,user_0293,org_022,2025-11-10 11:14:00+0000,shorten,605
tt_31660cysgr1j,user_0100,org_008,2025-11-30 14:12:00+0000,tone_change,93
tt_yh5o84q5qrqo,user_0210,org_016,2025-11-19 12:40:00+0000,expand,17
tt_dpypsmg7i725,user_0061,org_005,2025-11-07 14:51:00+0000,expand,275
tt_dyzckoe7qrk0,user_0059,org_005,2025-11-03 19:42:00+0000,bulletise,240
tt_7ohxnru4uicc,user_0025,org_002,2025-10-22 08:42:00+0000,improve_clarity,391
tt_s0iig583wmgk,user_0186,org_013,2025-10-18 17:09:00+0000,expand,463
tt_l81s8rgcgjow,user_0257,org_019,2025-11-09 13:45:00+0000,summarise,224
tt_uxs9gyf47has,user_0331,org_024,2025-11-01 16:53:00+0000,tone_change,359
tt_0r4jp93stu8l,user_0346,org_025,2025-11-25 17:30:00+0000,tone_change,397
tt_qf0rik0yaujx,user_0262,org_020,2025-10-25 16:48:00+0000,expand,471
tt_okvw1zdorw5p,user_0308,org_022,2025-10-29 13:43:00+0000,shorten,392
tt_okwoalf4v1tx,user_0005,org_001,2025-11-28 07:59:00+0000,summarise,598
tt_hgeelz0epsn4,user_0096,org_008,2025-11-15 10:20:00+0000,expand,77
tt_vmk98x0vv62p,user_0055,org_005,2025-11-02 11:40:00+0000,rewrite,414
tt_nk8pqeq7z7e5,user_0005,org_001,2025-11-02 16:52:00+0000,tone_change,279
tt_6e227hduqsx9,user_0214,org_016,2025-10-09 17:31:00+0000,rewrite,379
tt_itshxd8mbtdl,user_0101,org_008,2025-11-20 09:23:00+0000,tone_change,348
tt_t6z2wa5suhn1,user_0033,org_002,2025-10-09 15:42:00+0000,summarise,184
tt_yu0gksish3m0,user_0238,org_018,2025-11-30 12:38:00+0000,bulletise,579
tt_xtz4g5vgvq1x,user_0207,org_016,2025-10-12 10:00:00+0000,rewrite,370
tt_qj5r67cjl5z1,user_0060,org_005,2025-09-27 16:06:00+0000,summarise,662
tt_x5lhdye1ruu9,user_0195,org_014,2025-11-07 13:47:00+0000,bulletise,689
tt_oqyfoqmf5l9m,user_0001,org_001,2025-10-22 13:36:00+0000,tone_change,143
tt_f2kulit4fhc5,user_0244,org_018,2025-11-29 16:19:00+0000,shorten,182
tt_1rd86arlhfzt,user_0185,org_013,2025-10-29 10:28:00+0000,improve_clarity,67
tt_8s80aqhk5cea,user_0277,org_021,2025-11-27 15:10:00+0000,tone_change,413
tt_9omhc00tcl1e,user_0329,org_024,2025-10-12 16:02:00+0000,rewrite,286
tt_vhv7y4wxzmc4,user_0090,org_007,2025-10-13 12:19:00+0000,improve_clarity,682
tt_q68usk3p83cx,user_0266,org_020,2025-09-30 11:09:00+0000,tone_change,367
tt_4ykl7v3bz1nv,user_0350,org_025,2025-10-27 16:38:00+0000,tone_change,674
tt_420627t6zauk,user_0099,org_008,2025-11-28 19:39:00+0000,shorten,616
tt_2ba3l58ftcut,user_0340,org_025,2025-10-07 10:58:00+0000,rewrite,517
tt_ieiseul3udf2,user_0296,org_022,2025-11-22 14:09:00+0000,improve_clarity,298
tt_igk7nypz6pgx,user_0119,org_009,2025-10-04 19:36:00+0000,summarise,266
tt_v08ktrpw3hhi,user_0009,org_001,2025-11-29 16:19:00+0000,summarise,613
tt_y1naxzwkmr1f,user_0029,org_002,2025-11-11 09:31:00+0000,rewrite,154
tt_vflebypgasli,user_0110,org_008,2025-11-29 13:49:00+0000,summarise,311
tt_x4rwncair9cb,user_0315,org_023,2025-11-07 10:49:00+0000,summarise,155
tt_maqhf1ldajjb,user_0061,org_005,2025-10-21 18:27:00+0000,improve_clarity,339
tt_9x70th5nw1q8,user_0271,org_020,2025-11-09 18:38:00+0000,rewrite,16
tt_6dp25on3lt98,user_0162,org_012,2025-10-04 09:25:00+0000,summarise,55
tt_d3j766fe3xon,user_0189,org_014,2025-09-30 18:47:00+0000,summarise,367
tt_qv3mizxenhp3,user_0296,org_022,2025-10-30 15:11:00+0000,rewrite,375
tt_vanee29gwpaq,user_0254,org_019,2025-10-09 15:23:00+0000,improve_clarity,260
tt_amtmz6usm5au,user_0313,org_023,2025-10-05 13:42:00+0000,shorten,57
tt_8zno8ykodk48,user_0256,org_019,2025-11-04 20:14:00+0000,tone_change,77
tt_w0qm7zwvou6o,user_0131,org_010,2025-10-17 17:12:00+0000,summarise,247
tt_4iw7uz9ohikp,user_0119,org_009,2025-10-27 20:01:00+0000,tone_change,608
tt_r4g9zozqy6ei,user_0260,org_020,2025-11-28 11:37:00+0000,rewrite,639
tt_i77gnh3i0d7u,user_0024,org_002,2025-10-25 14:48:00+0000,improve_clarity,39
tt_rzv1vrrbwtzw,user_0353,org_025,2025-10-02 14:00:00+0000,expand,56
tt_suvsjs74lx6t,user_0355,org_025,2025-11-20 15:11:00+0000,improve_clarity,430
tt_56ae1igcuidc,user_0006,org_001,2025-11-08 14:32:00+0000,bulletise,23
tt_fpu1i0ccsmsn,user_0205,org_015,2025-11-11 17:50:00+0000,rewrite,541
tt_3tzumdj9rcjs,user_0347,org_025,2025-11-14 19:15:00+0000,bulletise,537
tt_dtn2kvll31kt,user_0354,org_025,2025-10-31 13:39:00+0000,summarise,243
tt_kpr0r9y01tbb,user_0349,org_025,2025-09-30 19:58:00+0000,tone_change,193
tt_66fapiq0pm3d,user_0320,org_023,2025-10-25 13:26:00+0000,rewrite,211
tt_7c91p80b3r43,user_0264,org_020,2025-11-10 12:16:00+0000,shorten,27
tt_pyrfn8du7xws,user_0056,org_005,2025-11-19 19:43:00+0000,improve_clarity,59
tt_lkl3vyqga6f1,user_0058,org_005,2025-11-29 07:17:00+0000,summarise,212
tt_fnxsvuk1bmn1,user_0102,org_008,2025-11-24 10:21:00+0000,summarise,351
tt_rzrx1raexupf,user_0022,org_002,2025-11-16 15:13:00+0000,expand,323
tt_anf8c2hpk0e6,user_0236,org_018,2025-10-17 10:33:00+0000,expand,118
tt_0cgaycqyid3b,user_0095,org_008,2025-10-27 08:00:00+0000,expand,513
tt_9rplbw57x0gu,user_0139,org_010,2025-11-16 07:28:00+0000,shorten,642
tt_5l69gffr84lt,user_0171,org_013,2025-11-13 11:32:00+0000,summarise,484
tt_gby8rvlrfqkt,user_0269,org_020,2025-10-26 07:22:00+0000,tone_change,661
tt_01qzwysggj8a,user_0185,org_013,2025-11-15 13:02:00+0000,bulletise,550
tt_ddp9sjh4rmz9,user_0033,org_002,2025-11-17 07:19:00+0000,shorten,14
tt_kyvpg98hdrvn,user_0195,org_014,2025-10-06 09:22:00+0000,tone_change,170
tt_97chs4ewdy7l,user_0114,org_009,2025-11-20 10:09:00+0000,rewrite,597
tt_ef5b0opuhkgm,user_0037,org_003,2025-11-19 13:18:00+0000,bulletise,408
tt_7dh9v00mnxxf,user_0266,org_020,2025-09-30 11:08:00+0000,shorten,436
tt_xdxr3sl09yi6,user_0264,org_020,2025-11-10 12:15:00+0000,rewrite,204
tt_4x4oujwa0gyu,user_0106,org_008,2025-11-24 18:50:00+0000,tone_change,25
tt_fyk60h26cho8,user_0116,org_009,2025-11-16 17:09:00+0000,tone_change,362
tt_nn4tcof1f3z0,user_0176,org_013,2025-11-18 13:59:00+0000,improve_clarity,510
tt_nwbwxn3oy70c,user_0323,org_023,2025-10-24 08:31:00+0000,bulletise,562
tt_dok96nrrjrgg,user_0203,org_015,2025-11-13 13:02:00+0000,bulletise,690
tt_ws9azw9frjk8,user_0155,org_011,2025-11-01 19:08:00+0000,bulletise,120
tt_drhwz9mya4n5,user_0052,org_004,2025-10-08 12:33:00+0000,expand,356
tt_nui950g0te3j,user_0114,org_009,2025-10-17 07:49:00+0000,rewrite,224
tt_jnd207wbqq0d,user_0348,org_025,2025-11-30 11:33:00+0000,expand,144
tt_nzd7mhln506f,user_0205,org_015,2025-10-21 12:15:00+0000,expand,443
tt_oj7bi95ryv1x,user_0274,org_021,2025-11-02 13:30:00+0000,tone_change,613
tt_2qckrm4t075c,user_0303,org_022,2025-11-04 13:43:00+0000,tone_change,268
tt_3nrs1wvpfg5d,user_0030,org_002,2025-10-07 12:43:00+0000,bulletise,649
tt_wgsrv3l3xpes,user_0274,org_021,2025-10-17 13:32:00+0000,summarise,401
tt_zkd7y4kg4xk2,user_0096,org_008,2025-11-26 07:57:00+0000,shorten,639
tt_4rhh27xdkvzl,user_0304,org_022,2025-11-09 17:39:00+0000,improve_clarity,36
tt_1its0fxwm60q,user_0060,org_005,2025-10-22 14:32:00+0000,expand,85
tt_jrp4f0mehqsa,user_0113,org_009,2025-11-27 15:01:00+0000,expand,348
tt_s60j0d1bqyxg,user_0033,org_002,2025-10-26 19:22:00+0000,summarise,412
tt_tao29ij3cs5t,user_0226,org_016,2025-09-24 15:43:00+0000,bulletise,291
tt_n1n7caoz1639,user_0168,org_012,2025-11-28 08:17:00+0000,shorten,273
tt_wokbleq5hr1h,user_0055,org_005,2025-10-10 18:35:00+0000,improve_clarity,324
tt_vjm5s1rek1wr,user_0131,org_010,2025-11-13 08:08:00+0000,summarise,160
tt_comrdw3uvq0t,user_0200,org_015,2025-10-19 07:46:00+0000,improve_clarity,554
tt_1k85ady4p9ub,user_0130,org_010,2025-10-26 19:21:00+0000,rewrite,613
tt_hsz3mo7lo0zx,user_0035,org_003,2025-10-07 15:56:00+0000,bulletise,207
tt_yv1valz22tbl,user_0094,org_008,2025-09-16 10:08:00+0000,rewrite,504
tt_4gfb2z1bkzw8,user_0119,org_009,2025-10-17 07:46:00+0000,expand,100
tt_m0ox30d2o329,user_0171,org_013,2025-11-13 08:16:00+0000,tone_change,133
tt_c2u4bvvhlg4u,user_0098,org_008,2025-10-29 19:10:00+0000,tone_change,32
tt_ku7as5d6na29,user_0101,org_008,2025-10-25 17:33:00+0000,expand,145
tt_2s67ko076bi2,user_0058,org_005,2025-10-06 16:56:00+0000,improve_clarity,118
tt_pgqvqou5p2zp,user_0343,org_025,2025-11-23 16:24:00+0000,rewrite,638
tt_mtwoyf1ku663,user_0038,org_003,2025-11-13 11:47:00+0000,summarise,395
tt_vec0gacoy3tl,user_0092,org_007,2025-11-12 08:01:00+0000,improve_clarity,440
tt_4s55jsi3dx5u,user_0276,org_021,2025-11-01 12:13:00+0000,expand,172
tt_uoxa1mhqyqfd,user_0105,org_008,2025-10-25 08:51:00+0000,expand,351
tt_qxdsgv6tolaq,user_0003,org_001,2025-10-23 15:01:00+0000,bulletise,216
tt_u2ompg10t4zg,user_0203,org_015,2025-10-17 19:38:00+0000,bulletise,104
tt_qncy13sn84an,user_0334,org_024,2025-11-21 10:51:00+0000,expand,614
tt_axkwkacxupvz,user_0264,org_020,2025-11-07 14:43:00+0000,rewrite,305
tt_s25sivh0iqhr,user_0105,org_008,2025-11-26 09:18:00+0000,summarise,336
tt_ttbw7ec66ty5,user_0293,org_022,2025-11-26 18:53:00+0000,expand,466
tt_8nunraqzo6je,user_0237,org_018,2025-11-25 13:26:00+0000,bulletise,597
tt_6tmvm80kaeup,user_0276,org_021,2025-11-26 17:34:00+0000,tone_change,544
tt_m83b8a16nc1d,user_0249,org_018,2025-11-02 13:28:00+0000,tone_change,317
tt_rtt6dwkxswde,user_0329,org_024,2025-10-24 17:33:00+0000,expand,592
tt_w61zseutd5i3,user_0076,org_006,2025-10-12 18:41:00+0000,expand,574
tt_300wg1x4cjqt,user_0152,org_011,2025-11-07 14:58:00+0000,rewrite,187
tt_mwa7c9wcq53a,user_0159,org_012,2025-10-12 15:23:00+0000,rewrite,253
tt_cjtbvmfh3obz,user_0272,org_020,2025-11-27 12:00:00+0000,rewrite,536
tt_gv2jbr1iuvyo,user_0146,org_011,2025-11-24 13:43:00+0000,improve_clarity,582
tt_r3rj24znc7qt,user_0256,org_019,2025-11-18 11:01:00+0000,shorten,67
tt_f1tf1wz4ldht,user_0025,org_002,2025-11-30 07:29:00+0000,rewrite,391
tt_90gy42zaczqo,user_0146,org_011,2025-11-15 09:05:00+0000,tone_change,305
tt_ym39dpqavasq,user_0226,org_016,2025-10-06 18:48:00+0000,rewrite,163
